text,label
"Ortaokul öğrencileri arasında siber zorbalık, örgütsel yabancılaşmaya yol açan ciddi bir sorundur. Siber zorbalık, dijital platformlar aracılığıyla yapılan taciz ve zorbalık eylemlerini kapsar ve öğrenciler üzerinde derin psikolojik etkiler yaratabilir. Örgütsel yabancılaşma, bireylerin kendilerini okul topluluğundan kopmuş hissetmeleri ve aidiyet duygusunu kaybetmeleri anlamına gelir. Siber zorbalık mağduru olan öğrenciler, okul ortamında güvensizlik ve izole olma duyguları yaşayabilirler. Bu durum, öğrencilerin akademik başarılarını ve sosyal ilişkilerini olumsuz etkileyebilir. Siber zorbalıkla mücadele etmek için, okulların güçlü bir politika ve destek mekanizması geliştirmesi gereklidir. Öğrencilerin siber zorbalık konusunda bilinçlendirilmesi ve bu tür davranışlara karşı cesaretlendirilmesi, örgütsel yabancılaşmanın azaltılmasına katkı sağlar. Okul yönetimlerinin, öğrencilere güvenli ve destekleyici bir öğrenme ortamı sunması, siber zorbalığın olumsuz etkilerini minimize etmek için önemlidir.
",1
"son yıllarda sağlanan ekonomik gelişme ile birlikte tüketicilerin organik gıdaya olan ilgilerinde artış meydana geldiği görülmektedir. bu artışta yaşam süresinin uzaması ile birlikte yaşam kalitesinin yükseltilmek istenmesinin de önemi büyüktür. konvansiyel tarım ile elde edilen gıdaların insan sağlığına ve çevreye verdiği zararlar nedeniyle tüketicilerin organik gıdaya yöneldiği değişik araştırmalarla ortaya konulmuştur. çalışma kapsamında organik gıda satın alma niyetinde tutumun, sağlık bilincinin ve gıda güvenliğinin etkisi araştırılmış, ayrıca demografik özelliklerin bu değişkenlerle ilişkisi ki-kare analizi ile incelenmiştir. araştırma kolayda örnekleme yöntemiyle seçilen 155 kişi üzerinde uygulanmıştır. çalışma sonucunda, satın alma niyetine, sırasıyla en fazla organik gıdaya olan tutum ve gıda güvenliğinin etki ettiği bulunmuştur. sağlık bilincinin ise satın alma niyetine etki etmediği gözlenmiştir. demografik özelliklerle ilgili olarak meslek ve organik ürünlere yönelik tutum arasında, cinsiyet ve organik ürün satın alma niyeti arasında ilişki olduğu bulunmuştur.
",0
"bulgar parlamentosu, ocak 2012’de kabul ettiği bildiriyle “etnik arındırma” olarak ilan ettiği ve i̇kinci dünya savaşı’ndan sonra avrupa’nın en büyük zorunlu göçünün gerçekleştiği 1989 yılında basılan osman kılıç’ın anıları, bulgaristan türklerinin bir nevi ansiklopedisi niteliğini taşımaktadır. bu eser, günümüz bulgaristan coğrafyasında 1877-1878 osmanlı-rus savaşıyla başlayan ve 100 yıldan uzun süren bir dönemde, bulgaristan’da azınlık olarak yaşayan türklerin kültürü, eğitimi, gelenek ve göreneklerinin yanı sıra çektikleri acıları da içeren birinci elden bir kaynaktır. yazar, sosyalist öncesi ve sonrası dönemde bulgaristan’da yaşayan türklere yönelik devlet baskıları, yok etme planları ve buna karşı verilen mücadeleyi çok inandırıcı ama aynı zamanda duygusal ve etkileyici bir dille kaleme almıştır. bulgaristan türklerinin geçmişi ve tarihi konusunda yazılmış çok az sayıda kitap vardır. bu nedenle “kader kurbanı” bulgaristan ile ilgili yapılacak her bilimsel araştırmanın başvuracağı ilk kaynaklardandır. fakat bulgaristan’da yaşayan türk ve müslüman toplulukları açısından osman kılıç’ın bulgarcaya çevrilmiş anıları , daha da büyük önem taşımaktadır.
",0
"Yaşar Kemal'in ""Üç Anadolu Efsanesi"" adlı eseri, modern Türk edebiyatında halk hikâyeciliği ile modern anlatıcılığı birleştiren önemli bir çalışmadır. Bu çalışmanın amacı, Yaşar Kemal'in Behçet Mahir gibi halk hikâyecilerinden nasıl ilham aldığını ve bu ilhamı modern anlatı teknikleri ile nasıl harmanladığını incelemektir. ""Üç Anadolu Efsanesi"", halk hikâyelerinin zengin anlatı geleneklerini modern edebiyatın unsurları ile birleştirerek, okuyuculara hem tarihsel hem de kültürel bir perspektif sunar. Araştırma, eserin anlatı yapısını, karakterlerini ve temalarını analiz ederek, Yaşar Kemal'in edebi üslubunu ve anlatı becerisini değerlendirmektedir. Sonuçlar, Yaşar Kemal'in, halk hikâyeciliği geleneğini modern edebiyatla ustaca birleştirerek, Türk edebiyatına özgün ve kalıcı eserler kazandırdığını göstermektedir. Bu bulgular, modern anlatıcılık ve halk hikâyeciliği arasındaki bağları anlamak için önemli bilgiler sunmaktadır.
",1
"i̇nsanlık için aidiyet duygusu vazgeçilmezdir. hayata dâhil olan birey aile, sosyal çevre, millet ve dâhil olduğu dinin kuralları, ritüelleri ile kimlik gelişimini sürdürür. i̇nsan için vazgeçilmez olan giyim kuşam da ait olunan bu sosyal kimliğin izlerini taşır. bu izler bazen milletler arası farklılıkların ifadesiyken bazen aynı millet, bazen de aynı millet içerisindeki ideal birliği yapmış farklı grupların imgesine dönüşebilir. bu imge, gücünü yaşanılan tarihi süreçten alabildiği gibi zamanla farklılaşabilir, kendisine yeni anlamlar yüklenebilir. kalpak ise milli türk başlıkları içerisinde yaygın olanlardan ve kendisine kurtuluş savaşı sürecinde ayrı bir misyon yüklenilenidir. bu çalışmada giyim kuşam ve kültür arasındaki ilişkiye, giysilerin imgeyle üstlendiği güç ve role değinilmiştir. kalpağın türk dünyasındaki kullanımı kısaca değerlendirilmiş, sonra da kalpağın türkromanına yansımaları örneklerle gösterilmeye çalışılmıştır. türk dünyasının güçlü yazarlarından verilen eserlerle bu başlığın ortak bir değer olarak işlenişi örneklendirilmiş, millî mücadele kahramanlarının kalpakla özdeşleştirildiği romanlarda ise işleniş şekliyle değerlendirilmeye çalışılmıştır
",0
"contagious ecthyma (ce), özellikle kuzu ve oğlaklarda yaygın şekilde görülen ve orf virusu tarafından oluşturulan viral bir enfeksiyondur. bu çalışma, sakarya’da bir koyun işletmesinde ce enfeksiyonuna yakalanan koyun ve kuzularda şiddetli dudak ve diş eti lezyonlarının oluşmasında immunosuppressive etki yapan persiste pestivirus varlığının araştırılması amacıyla gerçekleştirildi. bu amaçla, ce enfeksiyonuna özgü semptomlar gösteren sakız ırkı 18 koyun ve 26 kuzudan kan ve dudak lezyonlarından doku örnekleri alındı. alınan doku örneklerinde orf virusu ve kanlardan elde edilen lökosit örneklerinde polymerase chain reaction (pcr) ile pestivirus antijen varlığı araştırıldı. doku numuneleri yapılan semi-nested pcr testi ile orf virusu yönünden pozitif bulunurken aynı hayvanlara ait lökosit örneklerinin nested rt-pcr metodu ile pestivirus nükleik asit varlığı yönünden negatif olduğu saptandı. sonuç olarak, bu vakada kuzular ve koyunlarda görülen şiddetli ce enfeksiyonun temelinde pestivirusların etkisinin olmadığı, dudaklarda yoğun olarak görülen lezyonların izole edilen virusların patojenitesinden ve koyunların ırkından kaynaklanabileceği kanaatine varılmıştır.
",0
"mersin’de evine gitmek için bindiği minibüs şoförü tarafından tecavüze direndiği için öldürülen özgecan aslan’ın ardından, kadına yönelik şiddet ve tacize karşı tüm türkiye genelinde birçok eylem düzenlendi. bu tepkilerin en anlamlılarından birisi de #sendeanlat hashtag’i altında kadınların yaşadıkları taciz olaylarını anlatmalarıydı. #sendeanlat hashtag’inin hızla yayılarak milyonlarca kişinin ilgisini çekmesinin temel nedeni ise tacizin, nasıl gündelik hayatımızın her düzeyinde karşılaşılan bir olgu olduğunun göstergesi olmasıydı. bu çalışmada, ekşi sözlük’te kadınların yaşadıkları taciz hikayelerini dillendirdikleri #sendeanlat başlığı altında yer alan tüm entry’ler, eleştirel söylem çözümlemesinin (esç) sağladığı analitik perspektifle incelenecektir. 14 şubat 2015 tarihinde başlatılan bu kampanya, “taciz” anlatıları altında erkek egemen cinsiyet rejiminin hakim söylemlerinin tüm yaşam pratiklerimize nasıl işlemiş olduğunun bir tür dışavurumu niteliğindedir. dolayısıyla #sendeanlat başlığı altında dile getirilen taciz hikayelerini incelemek, cinsel şiddet türlerinden biri olan tacizin, kadınlar tarafından nasıl algılandığı ve bu algının hakim toplumsal kodlar içerisinde nasıl şekillendiğinin gösterilmesi açısından önemlidir.
",0
"ayrımcılık geçmişten günümüze varlığını devam ettirmiş ancak daha örtük, gizli ve çoğunlukla bilinçsizce gerçekleştirilen bir yönelime bürünmüştür. mikrosaldırganlık adı verilen bu ayrımcılık türü; günlük hayatta, okullarda, iş ortamlarında gerçekleşmekte ve bireylerin psikolojik sağlıklarını olumsuz yönde etkilemektedir. bu nedenle bu derleme çalışmasının amacı, türkiye’de daha önce ele alınmayan bu önemli olgunun türk alanyazınında ırk, cinsiyet, cinsel yönelim, kilo, din ve engelliler bağlamlarında incelenmesi ve değerlendirilmesidir. bu amaç doğrultusunda, yök tez, google akademik, psycinfo, ulakbim, ebscohost veri tabanlarında “mikrosaldırganlık, mikrosaldırganlık ve okul, cinsiyet, cinsel yönelim, kilo, din, engelliler” anahtar kelimeleri kullanılarak tarama yapılmıştır. elde edilen bilgiler doğrultusunda, mikrosaldırganlıkların bireylerin günlük hayatını fiziksel ve psikolojik olarak olumsuz etkilediği, bu nedenle mikrosaldırganlıklara yönelik çeşitli çalışmaların yürütülmesi gerektiği sonucuna ulaşılmıştır. mikrosaldırganlık kavramı türk kültüründen de örnekler verilerek aktarılmaya çalışılmış ve konuyla ilgili psikolojik danışmanlara ve okullarda çalışan öğretmenlere öneriler sunulmuştur.
",0
"Derin öğrenme, Jetson TX2 geliştirme kartı ve gömülü sistemler kullanarak nesne sınıflandırma uygulamalarını inceleyen bu çalışma, yapay zeka ve gömülü sistemler alanında önemli yenilikler sunmaktadır. Jetson TX2, yüksek performanslı hesaplama yeteneklerine sahip bir geliştirme kartıdır ve nesne sınıflandırma gibi yapay zeka uygulamalarında kullanılır. Araştırma, derin öğrenme algoritmaları ve evrişimsel sinir ağları (CNN) kullanarak nesne sınıflandırma modellerinin performansını değerlendirmektedir. Sonuçlar, Jetson TX2'nin, nesne sınıflandırma uygulamalarında yüksek doğruluk ve verimlilik sağladığını ve derin öğrenme algoritmalarının gömülü sistemlerde etkili bir şekilde kullanılabileceğini göstermektedir. Bu bulgular, yapay zeka ve gömülü sistemlerin entegrasyonu ve nesne sınıflandırma uygulamalarının geliştirilmesi için önemli veriler sunmaktadır.
",1
"Teucrium polium bitkisinin kaynatma ve demleme yöntemleri ile elde edilen ekstraktlarının fenolik bileşik içerikleri ve antioksidan aktiviteleri incelenmektedir. Bu çalışmanın amacı, Teucrium polium bitkisinden elde edilen ekstraktların kimyasal bileşimlerini ve antioksidan kapasitelerini değerlendirmektir. Fenolik bileşikler, bitkilerin biyolojik aktivitelerinde önemli rol oynayan kimyasallardır ve antioksidan aktiviteleri ile sağlık üzerinde olumlu etkiler yaratır. Araştırma, kaynatma ve demleme yöntemleri ile hazırlanan Teucrium polium ekstraktlarının fenolik bileşik içeriklerini ve antioksidan aktivitelerini belirlemek için çeşitli kimyasal analiz yöntemleri kullanmaktadır. Sonuçlar, Teucrium polium bitkisinin yüksek fenolik bileşik içeriğine ve güçlü antioksidan aktivitelere sahip olduğunu göstermektedir. Bu bulgular, Teucrium polium bitkisinin sağlık açısından yararlı potansiyelini ve tıbbi kullanım olanaklarını ortaya koymaktadır.
",1
"Görsel matematik okuryazarlığı, bireylerin matematiksel bilgi ve becerileri görsel materyaller aracılığıyla anlama yeteneğini ifade eder ve bu beceri, matematiksel düşünme süreçlerinin etkin bir şekilde yürütülmesinde kritik bir rol oynar. Üstbilişsel okuma ise, öğrencilerin kendi öğrenme süreçlerini ve stratejilerini değerlendirme ve düzenleme yeteneğini içerir; bu, öğrenme süreçlerinde bireysel farkındalık ve öz-düzenleme becerilerini artırır. Öz-yeterlik, bireylerin belirli görevleri başarma konusundaki inançlarını ve kendilerine olan güvenlerini ifade eder ve bu inançlar, öğrenme motivasyonunu ve başarıyı etkileyebilir. Görsel matematik okuryazarlığı, üstbilişsel okuma ve öz-yeterlik arasındaki ilişkiler, matematiksel öğrenme süreçlerinde önemli bir etkileşim içindedir; çünkü görsel materyallerin etkili kullanımı, üstbilişsel stratejilerin geliştirilmesine yardımcı olabilir ve bireylerin öz-yeterlik algılarını güçlendirebilir. Öz-yeterlik algısı, matematiksel problemlerle başa çıkma yeteneğini artırabilir ve üstbilişsel okuma becerilerini destekleyerek, görsel materyallerle yapılan matematiksel çalışmaların verimliliğini artırabilir. Bu bağlamda, görsel matematik okuryazarlığı, üstbilişsel okuma ve öz-yeterlik arasındaki ilişki, matematiksel öğrenmenin optimize edilmesi ve öğrencilerin başarılarının artırılması için önemli bir araştırma alanıdır. Sonuç olarak, bu üç kavramın entegrasyonu, matematiksel öğrenme süreçlerinin daha etkili ve verimli hale getirilmesine katkıda bulunabilir.
",1
"tüketim toplumlarında bir nesne olarak mekan kavramı ele alındığında, bu kavramın geçmişten günümüze gerek tanım oluşumlarında, gerek kültür ve diyalektik anlamda yaşama yön veren, kaliteyi estetik ve ergonomik açıdan nitelendirebilen tanımlar çerçevesinde inceleyip ortaya kayabiliriz. kültür çerçevesinden bakıldığı zaman uygulama alanları açısından sadelikten ve işlevsellikten uzak tanımlanabilen mekan kavramı özellikle günümüz türkiye sinde eleştirel açıdan da çok acımasız ve ironik yorumlar ile karşılaşmaktadır. ancak akademik ve teorik hiçbir zemini olmayan zümreler tarafından yapılan bu ironik yorumlar kültürel özelliği bulunmayan yapılara karşı tamamı ile yumuşamakta ve i̇stanbul un kent kimliğini değiştiren yapıları destekler nitelikte şekillenmektedir. bu bildirinin amacı sürekli göç alan ve her gün yeni bir beton yapılaşma ile tarihi kültürünü dikey de yükselen çizgisel siluetlere bırakan i̇stanbul’ a inşaat firmaları tarafından sunulan mekan ölçeklerini örnek seçilen toki işbirliği ile ortaya konulan projeler bağlamında incelemektir.
",0
"İhe Ashite ve Höl Asgat yazıtları, Eski Türkçe'nin tarihi ve dilbilimsel incelenmesi açısından önemli belgeler arasındadır. Bu çalışma, İhe Ashite ve Höl Asgat yazıtlarının dil yapısını, içeriklerini ve tarihi bağlamlarını incelemeyi amaçlamaktadır. Eski Türkçe yazıtlar, Türk dilinin tarihsel gelişimini ve dilbilimsel özelliklerini anlamak için kritik veriler sunar. Araştırma, yazıtların metin analizlerini, dilbilimsel yapılarını ve bu yazıtların tarihi ve kültürel bağlamlarını ele almaktadır. Ayrıca, yazıtların Eski Türkçe'nin dil yapısı ve kelime hazinesi üzerindeki etkileri de değerlendirilmiştir. Sonuçlar, İhe Ashite ve Höl Asgat yazıtlarının, Eski Türkçe'nin dil yapısını ve tarihsel gelişimini anlamak için önemli bilgiler sunduğunu göstermektedir. Bu bulgular, Türk dilbilimi ve tarihi açısından değerli veriler sağlamaktadır.
",1
"i. dünya savaşı sonucunda i̇tilaf devletleri, paris konferansı’nda rumların istekleri doğrultusunda hareket ederek, batı anadolu bölgesinde türklerin hıristiyanları katlettiği ve bölgenin wilson prensipleri ekseninde rumlara ait olduğu iddiasını destekleyerek i̇zmir’in işgaline zemin hazırlamıştır. i̇zmir ve çevresi 15 mayıs 1919 günü yunan askerleri tarafından mondros mütarekesi’nin 7. maddesi hükmünce işgal edilmiştir. i̇zmir’in işgali ve sonrası ortaya çıkan faciaya karşı türk milletinin tepkisi büyük olmuştur. i̇zmir’in yunanlılarca işgali güneydoğu anadolu’daki siyasi algının yeni mahiyet kazanmasını sağlamıştır. yöre halkının aynen batı anadolu’da olduğu gibi burada da müslümanların hıristiyan bir güç ermeniler tarafından tahakküm altına alınacağı kuşkularını artırmıştır. bu nedenle mardinliler, sadaret’e gönderdikleri telgraflarda i̇zmir’in işgali protesto edilmiş, işgalin hiçbir yasal dayanağı olmadığı vurgulanmıştır. bu işgal karşısında sessiz kalınmayacağı ve her türlü fedakarlığın yerine getirileceği dile getirilmiştir. özellikle müftü hüseyin efendi ve belediye reisi hıdır bey bu telgrafların çekilmesinde öncülük etmiştir
",0
"Biyoçeşitlilik ve vejetasyon tipleri, ekosistemlerin sağlık ve işlevselliği hakkında önemli bilgiler sunar. Alfa ve beta indeksleri, biyoçeşitlilik ölçümlerinde yaygın olarak kullanılan araçlardır. Alfa indeksi, belirli bir alandaki tür çeşitliliğini değerlendirirken, beta indeksi farklı alanlar arasındaki tür çeşitliliği farklılıklarını analiz eder. Bu indeksler, vejetasyon tiplerinin biyolojik zenginliğini ve ekolojik dengesini anlamada kritik rol oynar. Araştırmalar, farklı vejetasyon tiplerinin biyoçeşitlilik seviyelerinde belirgin farklılıklar olduğunu göstermektedir. Bu farklılıklar, ekosistem hizmetlerinin sağlanmasında ve ekolojik dengenin korunmasında önemli etkilere sahiptir. Biyoçeşitlilik analizleri, doğal kaynak yönetimi ve koruma stratejilerinin geliştirilmesinde temel bilgiler sağlar. Sonuç olarak, alfa ve beta indeksleri kullanılarak yapılan biyoçeşitlilik ölçümleri, ekosistem sağlığının izlenmesi ve sürdürülebilir yönetim uygulamalarının planlanması açısından büyük önem taşır.
",1
"Bilgisayarca düşünme, algoritmik düşünme ve eleştirel düşünme becerileri, çağımızın eğitim sisteminde giderek daha fazla önem kazanan unsurlardır. Bu çalışma, bu becerilerin geliştirilmesinde yaratıcılığın, problem çözmenin ve işbirlikliliğin rolünü ele almaktadır. Bilgisayarca düşünme, bireylerin karmaşık problemleri çözme yeteneklerini geliştiren önemli bir beceri olarak öne çıkarken, algoritmik düşünme ise adım adım mantıklı süreçler geliştirmeye olanak tanımaktadır. Araştırma, bu düşünme stillerinin eğitim programlarına entegrasyonunun, öğrencilerin analitik düşünme becerilerini kazanmalarında büyük katkı sağladığını göstermektedir. Özellikle, işbirlikçi öğrenme ortamlarının, öğrencilerin birbirlerinden öğrenmelerine ve bu becerileri pratikte uygulamalarına yardımcı olduğu vurgulanmaktadır. Eğitimcilerin, bu becerileri destekleyici pedagojik yaklaşımlar geliştirmeleri gerektiği sonucuna varılmaktadır. Ayrıca, bu tür düşünme stillerinin, öğrencilerin gelecekteki kariyerlerine hazırlanmalarında büyük önem taşıdığı belirtilmektedir. Çalışmanın sonuçları, eğitim sisteminin bu tür düşünme stillerini benimseyerek, öğrencileri problemleri çözme yetenekleri ve yaratıcılıkları açısından daha iyi bir seviyeye ulaştırabileceğini göstermektedir. Böylece, öğrencilerin kariyer hedeflerine ulaşmalarında kritik bir adım atılmış olacaktır. Ayrıca, bu bağlamda, öğretmenlerin bilgisayarca düşünme ve algoritmik düşünme yöntemlerini derslerinde nasıl entegre edebileceklerine dair önerilerde bulunulmaktadır. Eğitim sisteminin bu tür becerilere daha fazla odaklanması, öğrencilerin 2 yüzyıl becerilerini kazanmasında önemli bir rol oynamaktadır.
",1
"bu makale göç çalışmalarının kent çalışmalarıyla bağlantısını kurma çabası üzerinde gelişmektedir, ve 1980 sonrası neoliberal politikalarla uygulanan kentsel yenileme projelerinin ve sosyal konutların özelleştirilmesinin göçmen mekan ve yaşamlarına olan etkisini akademik literatür ve kişisel gözlem ve görüşmeler üzerinden ve çeşitli ülkelerdeki kentlerden örnekleri kullanarak tartışmaktadır. kent çalışmalarının odaklandığı neoliberal kentleşme, kentsel yenileme, soylulaşma, yerinden edilme (‘sınıfsal tahliye’) kavramları, göçmenlerin yaşamlarının neoliberal politikalar ile dönüşmesini anlamaya yönelik çalışmalar için yol göstericidir. ayrıca, refah devleti uygulamalarındaki sosyal konut projelerinin neoliberal ideoloji çerçevesinde özelleştirilmesi ve dar gelirli grupların ipotek (mortgage) sistemi ile ev sahibi yapılmasının hedeflenmesi de göçmen yaşamlarını, mahalle ve konutlarıyla ilişkilerini, ve kimliklerini anlamaya yönelik çalışmalar için hesaba katılması gereken bir konudur. makalede ulaşılan sonuç, söz konusu kent mekanlarına ve sosyal konutlara yönelik neoliberal politika ve pratiklerin göçmenlere çoğunlukla dezavantaj getirdiği yönündedir. ev sahipliği ise, göçmenlere konutları üzerinden yeni kimlik ve insan-çevre ilişkisi getirmektedir.
",0
"son dönemde osmanlı i̇mparatorluğu'nda modern anlamda yapılan nüfus sayımlarının sonuçlarını içeren nüfus defterlerinin transkripsiyonuna ilişkin çalışmalar artarak devam etmektedir. ii. mahmut döneminde gerek asker gerekse vergi kaynaklarının tespitine yönelik geniş bir ıslahat hareketinin bir parçası olarak değerlendirebileceğimiz bu sayımlar yerleşim birimlerinin demografik ve iktisadi yönüne ilişkin önemli bilgiler vermektedir. bu çalışmada, anadolu'nun en batı ucunda ege denizi'ne uzanan bir yarımada üzerinde bulunan çeşme kazası'nın h. 1258/ m. 1842-1843 tarihli nüfus sayım sonucunu içeren başbakanlık devlet arşivleri genel müdürlüğü osmanlı arşivi'nde, nfs.d koduyla 2921 numaralı defterdeki veriler değerlendirilecektir. 20 x 55 cm. ölçülerinde 36 sayfadan oluşan defter, çeşme merkezdeki musalla ve cami-i cedid mahalleriyle çeşme'de ikamet eden bekâr nüfusun yanı sıra çeşme, ovacık, kadıovacık, sıradamlar, birgi, zeytuncuk ve karaköy ile alaçatı'nın yukarı ve aşağı mahallelerindeki müslüman hane reisleri ve bekâr nüfusuna ilişkin verileri içermektedir.
",0
"aristoteles'in nikomakhos'a etik adlı yapıtının birinci kitabının araştırma konusu, “mutluluk”tur eudaimonia . araştırmasını konu ile ilgili en yaygın ya da temeli var gibi görünen kanılar üzerinden giderek sürdüren aristoteles, bir insana mutlu diyebilmek için o kişinin, erdeminin ve yaşamının tamına bakmak gerektiği düşüncesine varır. bu düşünce, yaşadığı sürece hiçbir insanı mutlu sayamayacağımız kabulüne çıkmaktadır. aristoteles'in solon'a ait olduğu bilinen bu kanıyı mutluluk teorisi ile nasıl birleştirmeye çalıştığının inceleneceği bu makalenin çalışma konusu, lozofun; yaşamını mutlu bir kişi olarak tamamlamış birisinin, bu mutluluğunun ölümünden sonra, torunlarının ya da dostlarının başlarına gelen durumlar karşısında değişime açık olup olmadığı kanısı üzerine görüşleridir. aristoteles, kişinin mutluluğunun ya da mutsuzluğunun ölümünden sonra değişeceğini düşünmemekle birlikte torunlarının ya da dostlarının talihlerinin, ölmüş kişi üzerinde hiç etkisinin olmadığını da söyleyememektedir. çalışmada, bu ikircikli söylem üzerine çağdaş araştırmacıların yorumlarından da yararlanılarak lozofun, kendi mutluluk anlayışıyla solon'un söylemini birleştirme çabasının arka planı ortaya koyulmaya çalışılacaktır.
",0
"bu çalışmada fıkıhçıların allah tasavvuru incelenmiş ve şu temel düşüncelere yer ve- rilmiştir: öncelikle fıkhın ayrışma sürecinde kelam ilmindeki iman-amel ayrımının fıkha yansımaları ve bunun allah algısına olumsuz etkisi ele alınmıştır. i̇badet ve muamelat arasındaki kategorik ilişkinin netleştirilememesi sonucu ibadetlerle ilgili konuların ruhi ve duygusal boyutunun gözden kaçırılması, ibadetlerin şekilden ibaret formaliteye dönüş- mesi, buna karşın muamelatın ibadet formatına yaklaşması ele alınarak allah’a yakınlaş- ma duygusu ve düşüncesinin geri planda kalması irdelenmiştir. fıkıhtaki yüzeyselleşme sorununu gazali’nin çözme girişimi incelenerek, kendisinin başarabildiği ve başaramadığı kimi noktalar değerlendirilmiştir. genelde fıkıhçıların, özelde gazali’nin sorunun çözü- münü kur’an’ın deruni içeriğinde aramak yerine, mutasavvıflara havale etmesi, tarikata indirgenen mistik akımlarınsa konuyu ölçüsüz yorum alanına çekerek sorunu daha da de- rinleştirmesi irdelenmiştir. sonuç olarak kur’an ve sünnette yer alan çok önemli kavram- ların i̇slam âlimlerince göz ardı edilerek imkâna dönüştürülememesine dikkat çekilmiştir.
",0
"Kablosuz algılayıcı ağlar (WSN) içinde dinamik baz istasyonu kullanımı ve enerji verimliliğini artırmaya yönelik hiyerarşik yönlendirme protokollerinin incelendiği bu çalışma, WSN'lerin sürdürülebilirlik ve performansını ele almaktadır. Dinamik baz istasyonları, ağın enerji tüketimini optimize etmek için baz istasyonlarının konumlarını değiştirme kapasitesine sahip sistemlerdir. Araştırma, bu sistemlerin enerji verimliliği üzerindeki etkilerini ve hiyerarşik yönlendirme protokollerinin performansını değerlendirmektedir. Sonuçlar, dinamik baz istasyonlarının, enerji tüketimini önemli ölçüde azalttığını ve ağ ömrünü uzattığını göstermektedir. Ayrıca, hiyerarşik yönlendirme protokollerinin, veri iletim verimliliğini artırarak ağın genel performansını iyileştirdiği bulunmuştur. Bu bulgular, WSN'lerin enerji verimliliğini artırmak ve operasyonel maliyetleri düşürmek için dinamik baz istasyonu ve hiyerarşik yönlendirme protokollerinin etkin kullanımını desteklemektedir.
",1
"Bu çalışma, tefsir ilmi bağlamında Şiî ve Kummî tefsirlerini, Kur'an tahrif iddialarını ve kıraat farklılıklarını incelemektedir. Tefsir, Kur'an ayetlerinin yorumlanması ve anlaşılması sürecidir. Araştırma, Şiî tefsir literatüründe yer alan Kummî tefsirinin içeriğini ve bu tefsirin, Kur'an tahrifi iddialarıyla olan ilişkisini değerlendirmektedir. Sonuçlar, Kummî tefsirinin, Şiî tefsir geleneğinde önemli bir yere sahip olduğunu ve Kur'an'ın kıraat farklılıkları ile ilgili detaylı analizler sunduğunu göstermektedir. Ayrıca, tahrif iddialarının, Şiî ve Sünnî tefsir literatüründe farklı şekillerde ele alındığı bulunmuştur. Bu bulgular, tefsir ilminin zenginliğini ve mezhepsel farklılıkların tefsir çalışmalarındaki etkilerini anlamak için önemli bilgiler sunmaktadır.
",1
"sağlık çalışanlarının hasta mahremiyetine ilişkin tutumlarının saptanması çalışmanın temel amacını; farklı birimlerde görev yapan sağlık çalışanlarının tutumları arasında ve farklı meslek gruplarından sağlık çalışanlarının tutumları arasında bir farklılık olup olmadığının ortaya konması ise çalışmanın bir diğer amacını oluşturmaktadır. çalışma keşifsel bir nitel araştırma niteliğindedir. alanında uzman iki kişinin görüşü alınarak 18 ifade içeren bir görüşme formu oluşturulmuştur. araştırmanın evrenini hastanede çalışan klinik sorumluları ve hekimler oluşturmaktadır. amaçlı/yargısal örneklem yöntemi kullanılarak 4 klinik sorumlusu (üroloji, gastroenteroloji, kadın doğum, nöroloji) ve 6 hekim (kadın hastalıkları ve doğum, kalp damar cerrahisi, dâhiliye, kulak-burun-boğaz) ile yüz yüze mülakat tekniğinden faydalanılarak derinlemesine, bireysel, yarı-yapılandırılmış görüşmeler yapılmıştır. araştırma sonucu elde edilen veriler wolcott’un betimleme yöntemi kullanılarak analiz edilmiştir. analiz neticesinde, hekim ve klinik sorumlularının hasta mahremiyetine ilişkin tutumlarının olumlu olduğu; farklı birimlerde çalışan sağlık çalışanlarının tutumları arasında farklılık olmadığı ve aynı şekilde farklı meslek gruplarından sağlık çalışanlarının tutumları arasında farklılık olmadığı ortaya konmuştur.
",0
